gene_symbol	tissue	score	source
MORC3	liver	6.652032195835827e-05	HPA
CHAF1B	liver	2.9132987718989027e-06	HPA
CLDN14	liver	0.00018742222099216274	HPA
SIM2	liver	1.942199181265935e-06	HPA
HLCS	liver	5.001162891759783e-05	HPA
GOLGA6A	liver	1.0682095496962643e-05	HPA
SCUBE1	liver	2.3791939970507706e-05	HPA
ARHGAP27	liver	3.107518690025496e-05	HPA
ADPGK	liver	7.089027011620663e-05	HPA
PTMS	liver	0.002677807121170408	HPA
PLA2G4D	liver	0.0	HPA
PADI4	liver	7.76879672506374e-06	HPA
ADIPOR1	liver	0.0004996307393806619	HPA
CYB5R1	liver	0.00023597720052381113	HPA
PSMD4	liver	0.0008074693096113126	HPA
ATP13A2	liver	2.9132987718989025e-05	HPA
M1AP	liver	0.0	HPA
PSMB4	liver	0.0012760248620917194	HPA
IRX6	liver	0.0	HPA
BTG2	liver	9.759550885861325e-05	HPA
CES5A	liver	1.845089222202638e-05	HPA
HK2	liver	1.3109844473545063e-05	HPA
C1R	liver	0.00674962770469444	HPA
CELF3	liver	0.0	HPA
ALDH4A1	liver	0.0020684421280482207	HPA
STARD9	liver	1.942199181265935e-06	HPA
THEM4	liver	3.7387334239369254e-05	HPA
TCHH	liver	9.710995906329675e-07	HPA
LCE2B	liver	1.4566493859494514e-06	HPA
UBR1	liver	3.3502935876837384e-05	HPA
AMFR	liver	0.00035445135058103316	HPA
MED8	liver	0.0002063586630095056	HPA
TGM7	liver	0.0	HPA
RGL4	liver	5.8265975437978054e-06	HPA
SPRR2G	liver	4.855497953164838e-07	HPA
PGLYRP3	liver	1.4566493859494514e-06	HPA
ISL2	liver	0.0	HPA
RSPRY1	liver	9.322556070076489e-05	HPA
CCDC17	liver	4.855497953164838e-07	HPA
GPBP1L1	liver	0.00031269406818381555	HPA
NAE1	liver	0.0001320695443260836	HPA
TMEM69	liver	9.176891131481542e-05	HPA
ADGRG5	liver	9.710995906329675e-07	HPA
DRC7	liver	1.4566493859494514e-06	HPA
ACE	liver	9.22544611101319e-06	HPA
TEPP	liver	0.0	HPA
UROC1	liver	0.000553041216865475	HPA
EFCAB14	liver	0.00014420828920899567	HPA
SPON2	liver	0.00037435889218900896	HPA
CHCHD6	liver	3.5445135058103316e-05	HPA
CTBP1	liver	0.0005151683328307893	HPA
LRRC36	liver	0.0	HPA
TPPP3	liver	2.08786411986088e-05	HPA
ZDHHC1	liver	2.08786411986088e-05	HPA
ATP6V0D1	liver	0.00034571145426533646	HPA
AGRP	liver	4.855497953164838e-07	HPA
ZFYVE28	liver	3.107518690025496e-05	HPA
CARMIL2	liver	3.398848567215386e-06	HPA
C16orf86	liver	1.019654570164616e-05	HPA
PIP	liver	9.22544611101319e-06	HPA
FAM131B	liver	0.0	HPA
RGS12	liver	8.205791540848575e-05	HPA
PSKH1	liver	7.817351704595389e-05	HPA
ZYX	liver	0.00042534162069723973	HPA
ABR	liver	1.408094406417803e-05	HPA
LYPD5	liver	1.942199181265935e-06	HPA
CCDC117	liver	0.00011410420189937369	HPA
ZNF230	liver	9.710995906329675e-06	HPA
CCDC107	liver	0.00023791939970507704	HPA
ZNF222	liver	1.3109844473545063e-05	HPA
NPR2	liver	4.0300633011268156e-05	HPA
ZNF221	liver	5.3410477484813216e-06	HPA
ZNF233	liver	2.427748976582419e-06	HPA
ZNF235	liver	8.739896315696708e-06	HPA
GNE	liver	0.00042631272028787273	HPA
TNFRSF13C	liver	1.4566493859494514e-06	HPA
OR3A3	liver	0.0	HPA
ARHGAP35	liver	9.27400109054484e-05	HPA
PTGIR	liver	4.321393178316706e-05	HPA
CALM3	liver	0.0006448101281802905	HPA
DFFA	liver	6.215037380050992e-05	HPA
CCDC28B	liver	1.1167645292279126e-05	HPA
IQCC	liver	3.88439836253187e-06	HPA
TMEM234	liver	2.961853751430551e-05	HPA
BSDC1	liver	0.00034668255385596945	HPA
ZBTB8A	liver	9.710995906329675e-06	HPA
ATAD3B	liver	7.428911868342202e-05	HPA
SSU72	liver	0.0005797464556078816	HPA
UBE2J2	liver	0.00021704075850646827	HPA
ZNF362	liver	4.224283219253409e-05	HPA
FNDC5	liver	8.642786356633411e-05	HPA
CPAMD8	liver	4.369948157848354e-06	HPA
NR2F6	liver	0.0004928330422462311	HPA
ANKLE1	liver	2.427748976582419e-06	HPA
MIX23	liver	0.00023257835195659573	HPA
VMA21	liver	4.612723055506596e-05	HPA
KALRN	liver	3.398848567215386e-05	HPA
CILP2	liver	9.710995906329675e-07	HPA
ABCG1	liver	3.0104087309621994e-05	HPA
TFF3	liver	4.709833014569892e-05	HPA
TFF2	liver	1.8936442017342866e-05	HPA
TFF1	liver	3.398848567215386e-06	HPA
TMPRSS3	liver	2.427748976582419e-06	HPA
UBASH3A	liver	2.9132987718989027e-06	HPA
RSPH1	liver	2.9132987718989027e-06	HPA
SLC37A1	liver	2.6705238742406608e-05	HPA
PDE9A	liver	1.9907541607975832e-05	HPA
WDR4	liver	2.8647437923672543e-05	HPA
NDUFV3	liver	0.00012721404637291875	HPA
PKNOX1	liver	2.08786411986088e-05	HPA
CBS	liver	0.0008283479508099213	HPA
U2AF1	liver	0.0003714455934171101	HPA
CRYAA	liver	4.078618280658464e-05	HPA
HSF2BP	liver	9.710995906329675e-07	HPA
RRP1B	liver	4.078618280658464e-05	HPA
PDXK	liver	0.0001014799072211451	HPA
G6PD	liver	2.816188812835606e-05	HPA
CSTB	liver	0.0008900127748151148	HPA
RRP1	liver	6.166482400519344e-05	HPA
AGPAT3	liver	0.0002520003437692551	HPA
TRAPPC10	liver	4.80694297363319e-05	HPA
GAB3	liver	8.739896315696708e-06	HPA
GATD3	liver	0.0007831918198454884	HPA
ICOSLG	liver	2.476303956114067e-05	HPA
AIRE	liver	0.0	HPA
CFAP410	liver	0.00012721404637291875	HPA
ZNF66	liver	6.312147339114289e-06	HPA
LRRC3	liver	7.331801909278904e-05	HPA
ITGB2	liver	0.00010876315415089236	HPA
SLX9	liver	0.00014712158798089458	HPA
RALGDS	liver	6.360702318645937e-05	HPA
FTCD	liver	0.004454433822233422	HPA
SPATC1L	liver	6.312147339114289e-06	HPA
LSS	liver	0.00025976914049431884	HPA
VAV2	liver	0.0002184974078924177	HPA
MCM3AP	liver	4.5641680759749474e-05	HPA
C21orf58	liver	8.254346520380225e-06	HPA
PCNT	liver	5.146827830354728e-05	HPA
DIP2A	liver	1.408094406417803e-05	HPA
S100B	liver	1.5052043654810997e-05	HPA
PRMT2	liver	6.797697134430772e-05	HPA
CLDND2	liver	2.2335290584558252e-05	HPA
ZNF208	liver	2.9132987718989027e-06	HPA
ADAMTS13	liver	0.0003020119726868529	HPA
CACFD1	liver	0.0002777344829210287	HPA
SLC2A6	liver	1.650869304076045e-05	HPA
ZNF761	liver	2.8647437923672543e-05	HPA
FCN2	liver	0.0004690411022757233	HPA
PIERCE1	liver	1.650869304076045e-05	HPA
LCN1	liver	0.0	HPA
ZNF714	liver	2.9132987718989027e-06	HPA
GPSM1	liver	2.184974078924177e-05	HPA
C19orf47	liver	3.6416234648736285e-05	HPA
HIPK4	liver	0.0	HPA
CFAP157	liver	4.855497953164838e-07	HPA
TOR2A	liver	6.652032195835827e-05	HPA
ST6GALNAC6	liver	0.00030055532330090345	HPA
SHKBP1	liver	0.00014178054023241326	HPA
RDH13	liver	3.88439836253187e-05	HPA
ZER1	liver	0.00010827760435557589	HPA
ZDHHC12	liver	0.00024763039561140674	HPA
PKN3	liver	1.942199181265935e-05	HPA
SPTBN4	liver	1.4566493859494514e-06	HPA
BRSK1	liver	3.398848567215386e-06	HPA
COX6B2	liver	4.855497953164838e-07	HPA
TMEM190	liver	0.0	HPA
NLRP4	liver	0.0	HPA
PLPP7	liver	1.4566493859494514e-06	HPA
TAOK1	liver	4.418503137380002e-05	HPA
MED27	liver	4.6612780350382443e-05	HPA
DEDD2	liver	6.117927420987695e-05	HPA
SIK3	liver	6.506367257240883e-05	HPA
MPZL3	liver	3.5445135058103316e-05	HPA
JAML	liver	4.612723055506596e-05	HPA
NEK8	liver	2.476303956114067e-05	HPA
TLCD1	liver	7.089027011620663e-05	HPA
PCSK7	liver	6.846252113962421e-05	HPA
SAFB	liver	0.00020198871485165726	HPA
CD3G	liver	7.283246929747256e-06	HPA
S100A1	liver	2.1364190993925286e-05	HPA
CHTOP	liver	0.0002592835906990023	HPA
CXCR5	liver	6.797697134430772e-06	HPA
ZBTB7B	liver	0.00022917950338938035	HPA
FLAD1	liver	0.0001553759345012748	HPA
SHC1	liver	0.00044719136148648153	HPA
VPS11	liver	5.195382809886376e-05	HPA
NLRX1	liver	2.039309140329232e-05	HPA
ADAR	liver	0.0002641390886521672	HPA
IL6R	liver	0.00027627783353507924	HPA
UBE2Q1	liver	0.00014906378716216052	HPA
CHRNB2	liver	0.0	HPA
CRTC2	liver	0.00016654357979355391	HPA
ANO10	liver	6.60347721630418e-05	HPA
FDPS	liver	0.0016732045946606033	HPA
RUSC1	liver	5.923707502861102e-05	HPA
ENTREP3	liver	3.787288403468573e-05	HPA
PAQR6	liver	3.398848567215386e-05	HPA
PMF1	liver	0.0002952142755524221	HPA
SLC25A44	liver	0.0001675146793841869	HPA
LMNA	liver	0.00044136476394268377	HPA
CCR5	liver	1.650869304076045e-05	HPA
NBEAL2	liver	5.292492768949673e-05	HPA
CCDC12	liver	0.0002184974078924177	HPA
PTH1R	liver	0.0004010641309314156	HPA
UBQLN4	liver	0.0001500348867527935	HPA
MYL3	liver	1.942199181265935e-05	HPA
PPP1R35	liver	6.117927420987695e-05	HPA
GPATCH4	liver	0.00010099435742582863	HPA
LRRC71	liver	0.0	HPA
FCRL3	liver	3.88439836253187e-06	HPA
AZGP1	liver	0.01319870008608798	HPA
FGFR4	liver	0.0003908675852297694	HPA
CYP3A4	liver	0.016958797701018827	HPA
CYP3A7	liver	0.0014391695933180578	HPA
NACC1	liver	9.710995906329675e-05	HPA
CYP11B1	liver	2.427748976582419e-06	HPA
HK3	liver	2.476303956114067e-05	HPA
LY6K	liver	9.710995906329675e-07	HPA
IER2	liver	0.0005612955633858552	HPA
ZNF394	liver	4.80694297363319e-05	HPA
CPSF4	liver	9.56533096773473e-05	HPA
LY6E	liver	0.0029089288237410544	HPA
VPS28	liver	0.0007705675251672597	HPA
TONSL	liver	8.254346520380225e-06	HPA
PTGER1	liver	1.4566493859494514e-06	HPA
PWWP3A	liver	0.00010730650476494292	HPA
RECQL4	liver	1.2624294678228579e-05	HPA
LRRC14	liver	5.632377625671212e-05	HPA
ZNF333	liver	1.019654570164616e-05	HPA
COL26A1	liver	2.6219688947090127e-05	HPA
PPP1R16A	liver	0.00011119090312747478	HPA
FOXH1	liver	1.942199181265935e-06	HPA
ORAI2	liver	9.710995906329675e-06	HPA
ALKBH4	liver	2.3306390175191222e-05	HPA
CCDC105	liver	0.0	HPA
SH2B2	liver	8.739896315696708e-06	HPA
MRNIP	liver	4.709833014569892e-05	HPA
SQSTM1	liver	0.001855771317699601	HPA
MGAT4B	liver	0.001312926646535772	HPA
RPL8	liver	0.0033600045835900675	HPA
MAML1	liver	5.243937789418025e-05	HPA
PGLYRP2	liver	0.0012172733368584247	HPA
LRWD1	liver	7.089027011620663e-05	HPA
FBXL13	liver	9.710995906329675e-07	HPA
NAPEPLD	liver	3.495958526278683e-05	HPA
SCGB3A1	liver	3.30173860815209e-05	HPA
PSMC2	liver	0.0002553991923364705	HPA
CELF5	liver	9.710995906329675e-07	HPA
MFSD12	liver	0.00015926033286380666	HPA
YDJC	liver	3.1560736695571445e-05	HPA
CCDC116	liver	1.4566493859494514e-06	HPA
DVL3	liver	9.468221008671434e-05	HPA
AP2M1	liver	0.0006423823792037081	HPA
ABCF3	liver	0.00010730650476494292	HPA
PCYT1A	liver	9.710995906329675e-05	HPA
FBXO27	liver	3.4474035467470346e-05	HPA
DMKN	liver	2.2335290584558252e-05	HPA
U2AF1L4	liver	1.1167645292279126e-05	HPA
BDH1	liver	0.0015202564091359107	HPA
NPHS1	liver	4.855497953164838e-07	HPA
THAP8	liver	2.184974078924177e-05	HPA
COX7A1	liver	5.583822646139563e-05	HPA
ZNF382	liver	2.9132987718989027e-06	HPA
LRRC56	liver	7.76879672506374e-06	HPA
PLXDC1	liver	2.9132987718989027e-06	HPA
PGAP3	liver	0.00016897132877013635	HPA
IKZF3	liver	9.22544611101319e-06	HPA
GRIN2C	liver	4.855497953164838e-07	HPA
FDXR	liver	7.089027011620663e-05	HPA
SAP30BP	liver	9.031226192886599e-05	HPA
ACOX1	liver	0.0005705210094968684	HPA
PRPSAP1	liver	0.000329202761224576	HPA
CYGB	liver	8.934116233823301e-05	HPA
SRSF2	liver	0.0005457579699357278	HPA
ZNF577	liver	3.204628649088793e-05	HPA
TMEM143	liver	8.545676397570115e-05	HPA
KLHL10	liver	4.855497953164838e-07	HPA
KASH5	liver	0.0	HPA
HCRT	liver	0.0	HPA
ALDH16A1	liver	8.108681581785278e-05	HPA
DCD	liver	4.369948157848354e-06	HPA
ITGA5	liver	0.0002301506029800133	HPA
SIGLEC11	liver	8.254346520380225e-06	HPA
ZNF385A	liver	3.0589637104938475e-05	HPA
SIGLEC16	liver	4.369948157848354e-06	HPA
MPP3	liver	1.4566493859494514e-06	HPA
CD300LG	liver	5.3410477484813216e-06	HPA
IZUMO2	liver	0.0	HPA
NAGS	liver	0.00022820840379874738	HPA
LSM12	liver	0.00013838169166519788	HPA
ASB16	liver	2.427748976582419e-06	HPA
EMC10	liver	0.00029812757432432104	HPA
JOSD2	liver	0.00022772285400343088	HPA
SHANK1	liver	0.0	HPA
FAM171A2	liver	4.855497953164838e-07	HPA
DBF4B	liver	2.9132987718989027e-06	HPA
PLCD3	liver	6.797697134430772e-06	HPA
FMNL3	liver	1.3109844473545063e-05	HPA
AQP5	liver	4.855497953164838e-07	HPA
RACGAP1	liver	2.184974078924177e-05	HPA
OR7G1	liver	0.0	HPA
LARP4	liver	0.00028890212821330787	HPA
TAMALIN	liver	1.9907541607975832e-05	HPA
RAVER1	liver	3.398848567215386e-05	HPA
KRT84	liver	0.0	HPA
KRT82	liver	0.0	HPA
SYCE2	liver	8.254346520380225e-06	HPA
SPC24	liver	7.283246929747256e-06	HPA
IP6K3	liver	8.885561254291654e-05	HPA
LEMD2	liver	0.0002364627503191276	HPA
ALOX15	liver	4.855497953164838e-07	HPA
TREML1	liver	1.4566493859494514e-06	HPA
ZNF653	liver	3.9815083215951664e-05	HPA
MED11	liver	0.0001830522728343144	HPA
CXCL16	liver	0.00024763039561140674	HPA
SCIMP	liver	4.952607912228134e-05	HPA
RNASEK-C17orf49	liver	9.710995906329675e-06	HPA
BCL6B	liver	1.8936442017342866e-05	HPA
ASGR2	liver	0.0039810227717998505	HPA
TNFSF13	liver	7.671686766000443e-05	HPA
SENP3	liver	9.710995906329675e-05	HPA
FGF11	liver	3.88439836253187e-06	HPA
EIF4A1	liver	0.001542591699720469	HPA
RPL26	liver	0.00856704058856404	HPA
CCDC42	liver	9.710995906329675e-07	HPA
POLR3K	liver	4.224283219253409e-05	HPA
SNRNP25	liver	0.0001854800218108968	HPA
PRR35	liver	0.0	HPA
WDR90	liver	5.146827830354728e-05	HPA
JMJD8	liver	0.00010876315415089236	HPA
CCDC78	liver	0.0	HPA
MSLNL	liver	0.0	HPA
SSTR5	liver	0.0	HPA
SPSB3	liver	0.00019810431648912535	HPA
MEIOB	liver	1.4566493859494514e-06	HPA
HS3ST6	liver	0.0	HPA
TEDC2	liver	3.88439836253187e-06	HPA
CCNF	liver	3.398848567215386e-06	HPA
TBC1D24	liver	1.699424283607693e-05	HPA
AMDHD2	liver	6.554922236772531e-05	HPA
NTN3	liver	9.710995906329675e-07	HPA
BICDL2	liver	4.369948157848354e-06	HPA
PAQR4	liver	1.6023143245443965e-05	HPA
FLYWCH2	liver	5.5352676666079155e-05	HPA
ZG16B	liver	3.88439836253187e-05	HPA
ZNF75A	liver	4.321393178316706e-05	HPA
ADCY9	liver	5.632377625671212e-05	HPA
SHANK2	liver	1.2138744882912094e-05	HPA
CLPB	liver	4.8554979531648375e-05	HPA
NEU3	liver	3.88439836253187e-05	HPA
CYB561A3	liver	0.00014712158798089458	HPA
PPP1R32	liver	3.6416234648736285e-05	HPA
ASRGL1	liver	4.80694297363319e-05	HPA
GNG3	liver	3.88439836253187e-06	HPA
UBXN1	liver	0.00034474035467470346	HPA
LBHD1	liver	4.078618280658464e-05	HPA
TTC9C	liver	6.312147339114289e-05	HPA
TAF6L	liver	0.00010002325783519566	HPA
NXF1	liver	0.0006161626902566179	HPA
STX5	liver	0.0002418037980676089	HPA
SLC25A45	liver	5.7294875847345087e-05	HPA
RPL29	liver	0.005472631743012088	HPA
ITIH3	liver	0.004022294504401751	HPA
SYVN1	liver	0.0005564400654326904	HPA
ZFPL1	liver	0.00015440483491064184	HPA
RPS6KA4	liver	5.6809326052028595e-05	HPA
LRP5	liver	0.000614220491075352	HPA
TPCN2	liver	5.243937789418025e-05	HPA
FGF19	liver	1.942199181265935e-06	HPA
CYP4A22	liver	0.0010070302754863873	HPA
PDZK1IP1	liver	3.204628649088793e-05	HPA
TAL1	liver	6.797697134430772e-06	HPA
CMPK1	liver	0.001062868501947783	HPA
BEND5	liver	4.855497953164838e-07	HPA
ELAVL4	liver	4.855497953164838e-07	HPA
COA7	liver	5.6809326052028595e-05	HPA
ZYG11B	liver	8.739896315696708e-05	HPA
SLC1A7	liver	4.369948157848354e-06	HPA
CZIB	liver	0.00020490201362355617	HPA
MAGOH	liver	0.00035833574894356503	HPA
ACOT11	liver	4.855497953164838e-06	HPA
FAM151A	liver	7.865906684127037e-05	HPA
PARS2	liver	1.6023143245443965e-05	HPA
LEXM	liver	1.942199181265935e-06	HPA
BSND	liver	0.0	HPA
USP24	liver	6.020817461924399e-05	HPA
PLPP3	liver	0.0008574809385289103	HPA
NOL9	liver	2.5248589356457157e-05	HPA
PRKAA2	liver	3.398848567215386e-06	HPA
KLHL21	liver	9.953770803987917e-05	HPA
ZSWIM5	liver	2.9132987718989027e-06	HPA
GMEB1	liver	1.6023143245443965e-05	HPA
SLC45A1	liver	9.710995906329675e-07	HPA
SELENON	liver	5.146827830354728e-05	HPA
AK4	liver	0.0004816653969539519	HPA
JAK1	liver	0.00025005814458798915	HPA
RAVER2	liver	7.76879672506374e-06	HPA
CTRC	liver	1.650869304076045e-05	HPA
LZIC	liver	0.00014275163982304623	HPA
RBP7	liver	4.5156130964432996e-05	HPA
KNCN	liver	0.0	HPA
FBLIM1	liver	3.398848567215386e-05	HPA
TMEM82	liver	0.00025005814458798915	HPA
SLC25A34	liver	2.6219688947090127e-05	HPA
AKR7A3	liver	0.0007322090913372576	HPA
DRAXIN	liver	0.0	HPA
PDPN	liver	2.9132987718989027e-06	HPA
LRRC38	liver	0.0	HPA
DHRS3	liver	0.001533366253609456	HPA
MATN1	liver	0.0	HPA
LAPTM5	liver	0.00046418560432255845	HPA
SDC3	liver	0.0001048787557883605	HPA
PEF1	liver	0.00033745710774495623	HPA
SYNC	liver	1.0682095496962643e-05	HPA
RBBP4	liver	0.00014420828920899567	HPA
KIAA1522	liver	5.6809326052028595e-05	HPA
TSSK3	liver	1.2624294678228579e-05	HPA
TMCO4	liver	2.5248589356457157e-05	HPA
UBXN10	liver	2.7676338333039577e-05	HPA
CAMK2N1	liver	0.00025345699315520455	HPA
ALPL	liver	0.0002660812878334331	HPA
WNT4	liver	6.312147339114289e-06	HPA
TTLL10	liver	0.0	HPA
SCNN1D	liver	6.506367257240883e-05	HPA
MXRA8	liver	3.495958526278683e-05	HPA
FAAP20	liver	0.0002471448458160902	HPA
MEGF6	liver	2.3791939970507706e-05	HPA
CCDC27	liver	0.0	HPA
IL23R	liver	0.0	HPA
DIRAS3	liver	4.5156130964432996e-05	HPA
C1orf87	liver	0.0	HPA
NFIA	liver	0.00018839332058279569	HPA
OMA1	liver	0.0001461504883902616	HPA
MYSM1	liver	1.79653424267099e-05	HPA
TM2D1	liver	0.00013789614186988138	HPA
USP1	liver	6.360702318645937e-05	HPA
FUBP1	liver	8.739896315696708e-05	HPA
NEXN	liver	2.6219688947090127e-05	HPA
DNAJB4	liver	9.419666029139784e-05	HPA
ADGRL4	liver	6.700587175367477e-05	HPA
LRRIQ3	liver	4.369948157848354e-06	HPA
LRRC53	liver	0.0	HPA
TYW3	liver	6.506367257240883e-05	HPA
LHX8	liver	0.0	HPA
SNX7	liver	6.020817461924399e-05	HPA
B3GALT2	liver	9.710995906329675e-07	HPA
NTNG1	liver	0.0	HPA
FAM102B	liver	2.3306390175191222e-05	HPA
HENMT1	liver	9.22544611101319e-06	HPA
AKNAD1	liver	0.0	HPA
C1orf52	liver	7.18613697068396e-05	HPA
DNAI3	liver	4.855497953164838e-07	HPA
GBP2	liver	0.00013109844473545063	HPA
ATXN7L2	liver	8.254346520380225e-06	HPA
GBP4	liver	6.60347721630418e-05	HPA
ZNF326	liver	6.069372441456047e-05	HPA
HFM1	liver	4.855497953164838e-07	HPA
BRINP3	liver	0.0	HPA
GFI1	liver	7.283246929747256e-06	HPA
KCNT2	liver	1.3109844473545063e-05	HPA
AGL	liver	0.00020150316505634076	HPA
VCAM1	liver	0.0002058731132141891	HPA
EXTL2	liver	5.972262482392751e-05	HPA
SLC30A7	liver	4.80694297363319e-05	HPA
ZNF281	liver	0.0001019654570164616	HPA
ARPC5	liver	0.0003024975224821694	HPA
CADM3	liver	2.9132987718989027e-06	HPA
NLRP3	liver	1.019654570164616e-05	HPA
ZNF496	liver	1.7479792631393415e-05	HPA
TRIM58	liver	9.710995906329675e-07	HPA
SLAMF9	liver	2.427748976582419e-06	HPA
OR2M5	liver	0.0	HPA
KCNJ9	liver	0.0	HPA
IGSF8	liver	0.0002553991923364705	HPA
DDR2	liver	2.5248589356457157e-05	HPA
PEA15	liver	0.0001942199181265935	HPA
PEX19	liver	0.0005132261336495234	HPA
NCSTN	liver	0.00024617374622545727	HPA
VANGL2	liver	1.942199181265935e-06	HPA
SLAMF6	liver	1.8936442017342866e-05	HPA
OLFML2B	liver	3.88439836253187e-06	HPA
FCRLB	liver	4.855497953164838e-07	HPA
FCGR3B	liver	2.719078853772309e-05	HPA
SLC9C2	liver	0.0	HPA
KLHDC9	liver	8.739896315696708e-06	HPA
C1orf74	liver	7.76879672506374e-06	HPA
LMX1A	liver	0.0	HPA
LRRC52	liver	0.0	HPA
FLVCR1	liver	8.254346520380225e-06	HPA
GARIN4	liver	0.0	HPA
ATF3	liver	0.0006588910722444684	HPA
RBM15	liver	3.398848567215386e-05	HPA
DENND2D	liver	5.6809326052028595e-05	HPA
AXDND1	liver	0.0	HPA
TDRD5	liver	0.0	HPA
IER5	liver	3.204628649088793e-05	HPA
SNED1	liver	3.787288403468573e-05	HPA
BPNT1	liver	0.0001170175006712726	HPA
SPATA17	liver	0.0	HPA
C1orf115	liver	0.0004777809985914201	HPA
BROX	liver	7.914461663658686e-05	HPA
NBPF20	liver	4.369948157848354e-06	HPA
ACP6	liver	6.26359235958264e-05	HPA
WDR64	liver	0.0	HPA
KIF26B	liver	9.710995906329675e-07	HPA
TFB2M	liver	0.00017771122508583308	HPA
CNST	liver	0.00011070535333215831	HPA
PPP1R21	liver	5.486712687076267e-05	HPA
KLHDC8A	liver	9.710995906329675e-07	HPA
PM20D1	liver	9.710995906329675e-07	HPA
PKDCC	liver	3.2531836286204414e-05	HPA
OXER1	liver	0.00026705238742406607	HPA
HAAO	liver	0.0013925568129676755	HPA
B3GALNT2	liver	1.5052043654810997e-05	HPA
MAPKAPK2	liver	0.00031657846654634743	HPA
IL20	liver	4.855497953164838e-07	HPA
IL24	liver	5.8265975437978054e-06	HPA
FCMR	liver	2.7676338333039577e-05	HPA
PIGR	liver	0.00016265918143102206	HPA
FCAMR	liver	3.690178444405276e-05	HPA
CAPN2	liver	0.00014712158798089458	HPA
MRPL55	liver	0.00044136476394268377	HPA
WDR26	liver	0.00012769959616823525	HPA
REL	liver	3.398848567215386e-05	HPA
PUS10	liver	7.040472032089015e-05	HPA
PEX13	liver	0.00011798860026190557	HPA
SANBR	liver	4.855497953164838e-06	HPA
TRIM17	liver	9.710995906329675e-07	HPA
RFTN2	liver	4.369948157848354e-06	HPA
DISC1	liver	6.312147339114289e-06	HPA
CAPN13	liver	9.710995906329675e-07	HPA
LRRTM1	liver	1.4566493859494514e-06	HPA
MEMO1	liver	0.00016897132877013635	HPA
DPY30	liver	0.0003981508321595167	HPA
TYW5	liver	1.2138744882912094e-05	HPA
MAIP1	liver	0.0002150985593252023	HPA
KCNF1	liver	0.0	HPA
SLC66A3	liver	8.254346520380224e-05	HPA
ARL5A	liver	0.00010536430558367698	HPA
LRATD1	liver	6.797697134430772e-06	HPA
KCNJ3	liver	1.4566493859494512e-05	HPA
NEUROD1	liver	0.0	HPA
CLHC1	liver	7.76879672506374e-06	HPA
FRZB	liver	1.553759345012748e-05	HPA
DUSP19	liver	5.3410477484813216e-06	HPA
CFAP36	liver	8.302901499911874e-05	HPA
NUP35	liver	6.749142154899125e-05	HPA
CCDC138	liver	1.3109844473545063e-05	HPA
ZSWIM2	liver	0.0	HPA
FBXO41	liver	1.942199181265935e-06	HPA
ACTG2	liver	5.09827285082308e-05	HPA
WDCP	liver	1.8936442017342866e-05	HPA
SMC6	liver	8.108681581785278e-05	HPA
VSNL1	liver	9.759550885861325e-05	HPA
CCDC74A	liver	5.8265975437978054e-06	HPA
H3-3A	liver	0.002531656632780146	HPA
ANKRD30BL	liver	0.0	HPA
COQ8A	liver	0.00016897132877013635	HPA
SLC16A14	liver	9.22544611101319e-06	HPA
TEKT4	liver	0.0	HPA
EN1	liver	0.0	HPA
SGCB	liver	5.0497178712914314e-05	HPA
SPATA18	liver	2.573413915177364e-05	HPA
NOSTRIN	liver	3.4474035467470346e-05	HPA
CFAP221	liver	6.312147339114289e-06	HPA
SGPP2	liver	1.942199181265935e-06	HPA
INHBB	liver	9.516775988203083e-05	HPA
XIRP2	liver	0.0	HPA
BBS5	liver	1.0682095496962643e-05	HPA
SMARCAD1	liver	4.612723055506596e-05	HPA
HPGDS	liver	3.398848567215386e-06	HPA
PDLIM5	liver	0.00038941093584382	HPA
PDHA2	liver	0.0	HPA
STPG2	liver	9.710995906329675e-07	HPA
NEURL3	liver	1.2138744882912094e-05	HPA
RPRD2	liver	3.9329533420635186e-05	HPA
ANKRD23	liver	1.0682095496962643e-05	HPA
CTSS	liver	0.00018936442017342868	HPA
MSX1	liver	2.427748976582419e-06	HPA
PACRGL	liver	2.1364190993925286e-05	HPA
BNIPL	liver	5.8265975437978054e-06	HPA
C1QTNF7	liver	5.3410477484813216e-06	HPA
TNFAIP8L2	liver	2.6219688947090127e-05	HPA
LYSMD1	liver	3.107518690025496e-05	HPA
SCNM1	liver	7.963016643190333e-05	HPA
TMOD4	liver	9.710995906329675e-07	HPA
VPS72	liver	8.254346520380224e-05	HPA
ERCC3	liver	0.0001048787557883605	HPA
RNF149	liver	0.00012575739698696928	HPA
IWS1	liver	0.00019033551976406165	HPA
BOLA3	liver	0.00015926033286380666	HPA
CDC42EP3	liver	4.272838198785057e-05	HPA
S100A11	liver	0.000599168447420541	HPA
LCE3D	liver	0.0	HPA
SMCP	liver	9.710995906329675e-07	HPA
IVL	liver	4.855497953164838e-07	HPA
SPRR3	liver	2.719078853772309e-05	HPA
DHX57	liver	2.5248589356457157e-05	HPA
SPRR2D	liver	2.9132987718989027e-06	HPA
BMP10	liver	3.107518690025496e-05	HPA
PGLYRP4	liver	0.0	HPA
ARHGAP25	liver	4.758387994101541e-05	HPA
S100A9	liver	0.00134497293302666	HPA
S100A12	liver	0.00012138744882912095	HPA
TGFA	liver	2.1364190993925286e-05	HPA
